return_id,order_id,return_date,return_reason,return_amount
3085,3852,2024-02-20,Wrong Item,22.0
3086,44987,2023-04-04,Wrong Item,115.47
3087,43780,2025-11-04,Damaged,19.71
3088,18004,2022-03-28,Late Delivery,25.08
3089,16443,2023-08-11,Changed Mind,7.94
3090,70438,2024-02-03,Quality Issue,72.16
3091,27319,2022-04-29,Damaged,5.74
3092,5006,2024-05-25,Quality Issue,44.11
3093,22513,2024-11-30,Changed Mind,292.63
3094,61694,2025-09-26,Quality Issue,74.22
3095,48673,2023-06-30,Changed Mind,39.46
3096,62808,2022-10-20,Changed Mind,11.93
3097,47304,2023-12-31,Changed Mind,56.36
3098,53597,2024-02-18,Wrong Item,16.89
3099,68209,2023-05-04,Quality Issue,19.65
3100,33349,2025-01-23,Damaged,38.24
3101,23645,2025-05-25,Wrong Item,147.27
3102,17173,2024-05-30,Wrong Item,68.34
3103,1030,2024-12-12,Damaged,88.44
3104,60784,2023-07-17,Wrong Item,13.45
3105,51186,2024-07-22,Late Delivery,37.49
3106,19796,2023-01-10,Quality Issue,15.4
3107,52043,2023-07-09,Quality Issue,89.18
3108,30177,2023-04-21,Late Delivery,10.2
3109,26480,2023-11-05,Wrong Item,16.94
3110,74832,2022-06-06,Damaged,83.75
3111,8036,2023-05-15,Wrong Item,25.38
3112,38807,2022-11-09,Damaged,12.3
3113,61567,2023-07-20,Damaged,14.49
3114,58019,2022-07-05,Changed Mind,5.69
3115,59848,2023-09-07,Changed Mind,8.67
3116,22495,2024-12-08,Damaged,80.79
3117,4442,2022-01-24,Damaged,37.14
3118,35363,2023-10-15,Changed Mind,55.36
3119,70897,2023-01-30,Quality Issue,9.51
3120,64691,2024-05-01,Changed Mind,56.99
3121,65907,2022-09-13,Quality Issue,23.07
3122,30616,2023-03-21,Wrong Item,231.81
3123,25065,2024-03-10,Changed Mind,10.38
3124,73794,2022-06-28,Wrong Item,16.7
3125,58694,2022-10-01,Late Delivery,13.35
3126,12503,2022-04-03,Wrong Item,38.39
3127,67342,2023-04-07,Damaged,61.62
3128,35900,2022-09-24,Late Delivery,12.51
3129,53900,2025-01-04,Changed Mind,9.77
3130,37428,2024-10-02,Quality Issue,19.71
3131,27434,2023-06-05,Wrong Item,150.49
3132,66813,2023-04-09,Wrong Item,43.34
3133,35449,2024-07-18,Damaged,37.14
3134,38893,2025-04-04,Quality Issue,65.84
3135,78123,2024-09-02,Wrong Item,604.66
3136,19144,2022-12-23,Changed Mind,21.14
3137,51685,2024-09-28,Late Delivery,57.32
3138,74220,2023-12-22,Late Delivery,20.92
3139,77830,2022-04-16,Damaged,46.0
3140,75854,2022-08-17,Changed Mind,8.65
3141,62542,2024-09-05,Damaged,59.66
3142,57447,2025-08-09,Changed Mind,16.18
3143,6676,2024-09-25,Quality Issue,18.64
3144,21980,2024-12-17,Changed Mind,17.01
3145,37800,2025-02-18,Late Delivery,114.09
3146,73978,2025-07-16,Changed Mind,48.5
3147,1681,2024-06-21,Wrong Item,77.1
3148,34116,2022-11-15,Changed Mind,118.67
3149,48654,2022-10-27,Wrong Item,10.9
3150,26452,2022-01-18,Wrong Item,40.78
3151,45754,2026-01-06,Wrong Item,9.81
3152,49691,2023-12-18,Damaged,54.8
3153,889,2024-09-17,Changed Mind,52.5
3154,66688,2023-04-25,Wrong Item,8.43
3155,44778,2024-05-24,Damaged,62.28
3156,2087,2023-01-25,Late Delivery,18.42
3157,34888,2023-11-17,Wrong Item,23.41
3158,23321,2023-12-26,Wrong Item,29.1
3159,22696,2022-06-12,Changed Mind,28.78
3160,22331,2022-09-15,Wrong Item,70.5
3161,21315,2025-11-25,Changed Mind,157.68
3162,36541,2025-01-16,Changed Mind,25.77
3163,25035,2023-08-26,Late Delivery,113.69
3164,610,2022-04-14,Wrong Item,48.88
3165,25456,2022-09-19,Changed Mind,23.66
3166,75156,2022-05-10,Wrong Item,66.13
3167,14909,2024-05-15,Changed Mind,16.4
3168,37501,2025-12-09,Wrong Item,12.18
3169,28545,2023-02-27,Quality Issue,63.29
3170,68035,2023-09-30,Late Delivery,26.44
3171,20926,2022-05-23,Late Delivery,71.73
3172,23562,2022-05-07,Wrong Item,28.26
3173,78126,2024-10-13,Late Delivery,30.85
3174,58011,2025-08-29,Damaged,121.28
3175,62803,2025-04-29,Wrong Item,69.04
3176,60625,2022-02-17,Wrong Item,82.42
3177,39525,2025-05-14,Changed Mind,19.48
3178,5830,2024-07-31,Quality Issue,50.96
3179,12449,2022-08-20,Wrong Item,11.58
3180,29358,2022-03-27,Damaged,18.55
3181,67854,2022-04-28,Wrong Item,16.3
3182,15840,2024-12-25,Late Delivery,9.48
3183,54032,2025-04-01,Changed Mind,85.02
3184,23621,2025-06-19,Changed Mind,9.57
3185,8832,2025-12-26,Wrong Item,62.71
3186,8857,2023-12-02,Late Delivery,45.56
3187,11914,2023-12-16,Wrong Item,1172.82
3188,52760,2022-11-30,Quality Issue,48.04
3189,61564,2025-05-12,Changed Mind,5.21
3190,70612,2024-11-10,Quality Issue,196.91
3191,44135,2025-12-06,Late Delivery,57.89
3192,5755,2023-06-08,Quality Issue,19.21
3193,2741,2025-11-28,Wrong Item,14.73
3194,67967,2022-05-31,Damaged,79.64
3195,68906,2025-03-20,Damaged,29.93
3196,58748,2022-10-29,Wrong Item,25.41
3197,47471,2024-07-09,Damaged,32.52
3198,20173,2025-04-13,Late Delivery,194.62
3199,47227,2025-01-29,Wrong Item,91.35
3200,3350,2022-04-07,Wrong Item,79.51
3201,47907,2024-03-31,Changed Mind,66.37
3202,62379,2024-05-16,Wrong Item,83.54
3203,62176,2025-01-25,Quality Issue,19.57
3204,44361,2025-03-01,Changed Mind,31.43
3205,22122,2025-02-04,Quality Issue,29.12
3206,32945,2025-05-28,Wrong Item,31.92
3207,15771,2024-07-15,Damaged,27.9
3208,7560,2024-12-18,Quality Issue,45.37
3209,19753,2026-02-03,Wrong Item,68.37
3210,7078,2022-07-23,Quality Issue,42.8
3211,2295,2024-05-12,Wrong Item,19.71
3212,21761,2025-12-11,Quality Issue,5.29
3213,8157,2024-01-13,Changed Mind,15.13
3214,18118,2024-10-03,Quality Issue,8.29
3215,50475,2023-08-17,Quality Issue,21.0
3216,63615,2023-08-12,Late Delivery,35.92
3217,1628,2025-05-16,Late Delivery,11.22
3218,73625,2025-05-16,Quality Issue,83.99
3219,7423,2024-11-10,Changed Mind,34.86
3220,44004,2024-05-01,Changed Mind,24.61
3221,33323,2024-06-02,Changed Mind,170.9
3222,622,2024-09-09,Wrong Item,5.8
3223,24576,2023-06-25,Late Delivery,14.37
3224,59096,2023-02-17,Damaged,55.79
3225,75553,2022-05-31,Changed Mind,35.43
3226,56723,2023-12-30,Damaged,38.72
3227,29336,2024-04-29,Quality Issue,78.02
3228,42550,2023-12-16,Late Delivery,56.04
3229,50735,2023-11-13,Wrong Item,34.86
3230,53824,2024-08-28,Quality Issue,38.61
3231,37650,2025-11-30,Damaged,46.35
3232,20375,2022-07-24,Wrong Item,93.4
3233,11968,2024-12-08,Quality Issue,84.47
3234,42177,2024-09-22,Damaged,25.98
3235,27676,2024-10-01,Changed Mind,42.37
3236,18805,2022-08-24,Damaged,28.22
3237,6766,2022-05-04,Quality Issue,13.46
3238,30977,2022-05-10,Changed Mind,19.84
3239,53697,2022-10-11,Late Delivery,13.93
3240,32210,2022-08-21,Late Delivery,20.03
3241,39373,2023-05-08,Damaged,222.77
3242,72026,2022-12-18,Quality Issue,15.78
3243,63000,2022-02-18,Damaged,33.74
3244,18972,2024-07-14,Wrong Item,258.36
3245,37506,2023-03-15,Wrong Item,40.05
3246,16943,2024-04-18,Damaged,47.38
3247,6984,2025-02-09,Changed Mind,14.16
3248,68717,2024-10-12,Quality Issue,112.83
3249,34482,2024-02-02,Damaged,46.77
3250,8974,2024-11-01,Damaged,67.91
3251,47683,2025-04-01,Wrong Item,39.28
3252,17031,2022-11-08,Changed Mind,12.93
3253,16273,2024-06-14,Quality Issue,35.99
3254,53080,2025-06-21,Damaged,67.34
3255,72182,2022-12-02,Late Delivery,12.21
3256,28628,2023-06-23,Quality Issue,69.79
3257,31319,2025-03-05,Late Delivery,40.42
3258,69260,2024-05-08,Wrong Item,14.73
3259,48007,2023-10-11,Damaged,4.52
3260,3088,2025-10-24,Damaged,19.85
3261,44207,2024-02-19,Damaged,10.35
3262,31160,2023-03-04,Damaged,102.54
3263,55168,2025-08-23,Wrong Item,126.09
3264,6361,2023-04-05,Damaged,15.03
3265,13264,2025-05-10,Changed Mind,24.75
3266,25056,2023-06-16,Quality Issue,11.15
3267,34202,2023-07-04,Late Delivery,5.12
3268,45202,2023-02-18,Quality Issue,11.07
3269,21443,2022-12-25,Wrong Item,20.08
3270,53394,2023-12-13,Late Delivery,12.59
3271,4688,2023-06-26,Quality Issue,44.82
3272,12579,2024-01-21,Damaged,17.83
3273,41799,2023-07-13,Wrong Item,26.61
3274,32924,2025-10-04,Quality Issue,44.04
3275,10604,2023-09-20,Quality Issue,39.19
3276,40362,2022-09-22,Quality Issue,70.63
3277,70132,2025-08-14,Late Delivery,58.46
3278,63607,2024-05-30,Late Delivery,128.51
3279,18940,2023-04-09,Damaged,27.98
3280,6195,2025-01-11,Changed Mind,13.26
3281,8455,2024-04-09,Damaged,66.23
3282,60594,2023-07-03,Quality Issue,23.16
3283,44457,2024-08-22,Damaged,236.41
3284,38184,2024-03-22,Quality Issue,123.42
3285,13439,2024-09-21,Damaged,139.19
3286,68052,2024-10-04,Quality Issue,22.35
3287,20980,2025-07-01,Quality Issue,21.81
3288,51655,2022-07-17,Quality Issue,47.14
3289,12382,2023-05-10,Wrong Item,7.24
3290,13918,2022-06-08,Quality Issue,51.88
3291,10202,2025-08-29,Wrong Item,79.96
3292,40885,2022-12-01,Wrong Item,186.89
3293,53482,2026-01-05,Late Delivery,42.94
3294,21836,2024-11-06,Wrong Item,129.69
3295,29774,2024-04-10,Changed Mind,54.99
3296,76389,2025-07-18,Changed Mind,4.82
3297,6582,2022-02-06,Late Delivery,20.34
3298,21681,2024-11-23,Wrong Item,11.7
3299,70405,2022-08-12,Changed Mind,227.18
3300,54866,2023-06-12,Damaged,15.25
3301,48940,2023-01-27,Wrong Item,24.12
3302,74022,2025-07-05,Late Delivery,41.52
3303,34088,2022-07-30,Late Delivery,12.88
3304,6546,2025-07-15,Quality Issue,10.35
3305,522,2022-09-15,Late Delivery,58.42
3306,48963,2024-06-29,Changed Mind,30.51
3307,7987,2024-09-20,Changed Mind,25.57
3308,17744,2022-08-12,Changed Mind,31.8
3309,73150,2023-12-22,Changed Mind,93.74
3310,29192,2024-11-05,Damaged,9.81
3311,7389,2024-06-18,Late Delivery,48.05
3312,60895,2022-09-24,Damaged,20.77
3313,39728,2022-06-24,Changed Mind,96.72
3314,58204,2023-08-16,Damaged,14.97
3315,60355,2023-09-07,Late Delivery,51.82
3316,28359,2025-02-01,Changed Mind,13.97
3317,27174,2024-03-11,Wrong Item,15.43
3318,13428,2023-10-05,Changed Mind,16.0
3319,56566,2024-05-04,Quality Issue,105.94
3320,40752,2024-12-11,Changed Mind,29.85
3321,21472,2023-04-18,Changed Mind,41.76
3322,48903,2024-02-10,Quality Issue,34.6
3323,36938,2024-06-21,Wrong Item,110.24
3324,40621,2025-07-16,Quality Issue,8.2
3325,60197,2022-03-01,Changed Mind,17.27
3326,72904,2023-09-23,Quality Issue,21.45
3327,766,2025-04-28,Quality Issue,10.47
3328,45888,2023-06-03,Changed Mind,469.75
3329,2798,2026-01-06,Late Delivery,29.97
3330,78499,2024-02-10,Damaged,49.27
3331,34242,2022-03-25,Damaged,14.24
3332,55918,2023-04-17,Late Delivery,19.54
3333,16426,2025-02-02,Quality Issue,8.62
3334,44394,2023-07-20,Wrong Item,12.22
3335,54487,2022-12-24,Quality Issue,34.56
3336,8191,2025-06-19,Changed Mind,38.04
3337,39243,2022-07-20,Late Delivery,39.21
3338,29650,2025-09-08,Late Delivery,12.23
3339,48605,2022-12-22,Changed Mind,128.82
3340,9180,2022-04-22,Quality Issue,44.7
3341,6575,2025-04-19,Wrong Item,54.35
3342,5090,2026-01-24,Damaged,115.91
3343,53698,2022-10-20,Quality Issue,12.55
3344,5949,2023-03-27,Late Delivery,15.36
3345,59401,2022-10-01,Wrong Item,65.93
3346,10261,2024-08-06,Late Delivery,51.85
3347,6023,2023-01-10,Quality Issue,10.0
3348,67444,2025-03-29,Quality Issue,43.61
3349,25806,2022-11-11,Damaged,173.42
3350,45263,2023-06-27,Quality Issue,49.61
3351,75159,2023-05-28,Quality Issue,101.52
3352,52975,2022-02-15,Wrong Item,44.92
3353,1950,2022-02-24,Quality Issue,78.94
3354,16130,2023-03-25,Wrong Item,14.1
3355,55802,2024-10-29,Damaged,28.06
3356,25784,2025-01-16,Wrong Item,79.34
3357,67290,2023-06-27,Changed Mind,23.64
3358,27361,2023-01-02,Changed Mind,29.56
3359,62996,2022-07-15,Wrong Item,71.06
3360,34041,2022-06-22,Changed Mind,17.88
3361,72168,2024-04-21,Late Delivery,9.27
3362,74479,2023-06-07,Wrong Item,42.45
3363,46935,2023-02-27,Damaged,10.24
3364,8696,2024-01-04,Quality Issue,58.47
3365,37523,2022-10-30,Wrong Item,139.75
3366,45067,2025-06-30,Damaged,13.2
3367,32315,2025-03-18,Late Delivery,27.55
3368,71730,2023-01-22,Wrong Item,76.38
3369,53803,2024-12-20,Wrong Item,45.28
3370,20638,2023-04-30,Late Delivery,24.93
3371,32607,2023-04-08,Changed Mind,130.08
3372,60413,2022-12-27,Late Delivery,55.77
3373,64451,2023-03-18,Quality Issue,9.29
3374,22376,2022-03-10,Quality Issue,9.71
3375,16268,2025-06-16,Wrong Item,79.23
3376,4195,2023-08-15,Quality Issue,24.42
3377,18222,2022-12-08,Quality Issue,11.68
3378,45318,2024-01-25,Changed Mind,30.26
3379,64175,2025-09-16,Late Delivery,18.66
3380,7568,2022-05-09,Damaged,39.27
3381,597,2024-04-09,Damaged,82.3
3382,42628,2024-11-02,Late Delivery,11.96
3383,50457,2023-03-30,Quality Issue,265.48
3384,11429,2023-09-18,Quality Issue,26.18
3385,63467,2025-04-12,Quality Issue,18.86
3386,11267,2025-10-11,Damaged,57.08
3387,75109,2024-11-30,Wrong Item,17.0
3388,7197,2022-06-02,Changed Mind,75.71
3389,63388,2025-12-12,Damaged,25.82
3390,40514,2024-07-29,Quality Issue,97.97
3391,33449,2024-07-31,Damaged,9.54
3392,57418,2023-03-27,Wrong Item,41.69
3393,39240,2022-07-23,Damaged,26.5
3394,58938,2024-09-12,Late Delivery,9.36
3395,39984,2025-06-24,Quality Issue,18.46
3396,48691,2025-11-09,Damaged,10.97
3397,20782,2022-07-14,Damaged,80.89
3398,5471,2023-10-06,Wrong Item,22.58
3399,49133,2022-02-11,Damaged,34.63
3400,63517,2025-04-18,Changed Mind,41.11
3401,19393,2025-02-10,Damaged,10.14
3402,75659,2022-04-26,Wrong Item,10.78
3403,27156,2024-03-09,Late Delivery,16.01
3404,73558,2023-08-08,Damaged,172.61
3405,11520,2024-01-07,Damaged,151.01
3406,44297,2022-11-04,Quality Issue,25.44
3407,70363,2024-03-29,Late Delivery,44.44
3408,34865,2023-10-02,Wrong Item,88.39
3409,31316,2024-02-19,Damaged,7.21
3410,40548,2023-07-10,Wrong Item,70.8
3411,1795,2025-04-14,Damaged,13.18
3412,56740,2025-09-18,Quality Issue,14.7
3413,10386,2025-10-27,Changed Mind,8.81
3414,55454,2025-01-12,Changed Mind,17.49
3415,76571,2025-08-28,Late Delivery,8.04
3416,51590,2025-11-30,Changed Mind,12.07
3417,78282,2024-04-30,Changed Mind,5.8
3418,44302,2022-03-10,Late Delivery,28.32
3419,71056,2025-12-16,Quality Issue,21.87
3420,52482,2025-03-31,Late Delivery,16.9
3421,26827,2024-03-27,Quality Issue,13.38
3422,37403,2025-01-13,Damaged,57.14
3423,55617,2025-01-01,Damaged,118.41
3424,16588,2024-11-01,Changed Mind,33.27
3425,72251,2022-07-21,Damaged,92.44
3426,29349,2023-04-28,Wrong Item,32.62
3427,28624,2025-07-14,Quality Issue,23.33
3428,38547,2022-12-24,Late Delivery,115.38
3429,45140,2022-08-04,Quality Issue,55.75
3430,49369,2024-12-31,Changed Mind,80.46
3431,53725,2022-12-31,Changed Mind,44.33
3432,21353,2022-02-17,Changed Mind,28.05
3433,43393,2024-05-06,Damaged,21.06
3434,58569,2022-08-31,Damaged,16.36
3435,53939,2025-05-30,Quality Issue,134.26
3436,4448,2025-02-06,Wrong Item,76.01
3437,72875,2025-03-25,Late Delivery,73.15
3438,60032,2024-10-02,Late Delivery,11.32
3439,45979,2022-07-28,Quality Issue,215.0
3440,22405,2025-06-12,Quality Issue,52.21
3441,77611,2025-08-12,Damaged,27.26
3442,44225,2025-09-29,Damaged,20.67
3443,21817,2025-05-29,Wrong Item,38.69
3444,32662,2025-07-08,Quality Issue,25.28
3445,59990,2025-12-05,Quality Issue,516.35
3446,31895,2022-03-20,Damaged,41.19
3447,75817,2022-10-27,Damaged,47.44
3448,43641,2024-03-14,Late Delivery,293.75
3449,67683,2024-06-15,Damaged,163.04
3450,54318,2024-06-09,Quality Issue,40.99
3451,13345,2022-11-07,Late Delivery,17.05
3452,25504,2025-12-31,Quality Issue,28.02
3453,614,2022-12-28,Quality Issue,15.39
3454,27691,2023-06-21,Damaged,10.99
3455,76918,2023-04-14,Wrong Item,48.08
3456,69021,2023-04-12,Late Delivery,11.44
3457,48775,2022-09-25,Wrong Item,78.01
3458,15020,2022-11-26,Wrong Item,153.39
3459,22567,2023-06-26,Quality Issue,26.31
3460,64904,2025-09-29,Wrong Item,63.64
3461,44218,2023-12-26,Quality Issue,15.58
3462,66008,2023-11-22,Damaged,15.74
3463,47091,2022-07-24,Late Delivery,17.58
3464,23411,2022-02-06,Quality Issue,5.8
3465,44284,2024-06-13,Damaged,6.92
3466,49161,2024-05-30,Wrong Item,8.11
3467,52912,2024-11-29,Late Delivery,47.64
3468,241,2025-01-03,Wrong Item,13.89
3469,43067,2023-12-09,Damaged,95.24
3470,41719,2025-03-23,Wrong Item,66.27
3471,52006,2024-11-19,Quality Issue,20.19
3472,46069,2025-06-26,Quality Issue,164.15
3473,39843,2025-10-14,Changed Mind,75.22
3474,8456,2024-03-23,Quality Issue,22.37
3475,15786,2022-10-21,Damaged,36.28
3476,76155,2024-07-31,Changed Mind,121.41
3477,12466,2022-04-21,Late Delivery,19.36
3478,70989,2024-02-11,Wrong Item,93.99
3479,18788,2025-09-03,Wrong Item,8.83
3480,59558,2023-11-11,Quality Issue,8.52
3481,1251,2024-05-10,Damaged,104.32
3482,71681,2026-02-01,Quality Issue,42.58
3483,46546,2024-01-19,Damaged,45.17
3484,19698,2022-05-02,Quality Issue,6.59
3485,35646,2023-11-04,Damaged,139.13
3486,58501,2023-09-01,Quality Issue,87.24
3487,34578,2024-06-13,Quality Issue,8.25
3488,38463,2022-09-25,Damaged,16.33
3489,3210,2023-04-28,Late Delivery,9.22
3490,18469,2023-04-10,Quality Issue,42.09
3491,59195,2025-02-06,Changed Mind,25.28
3492,1476,2023-05-09,Late Delivery,16.69
3493,21628,2023-01-06,Late Delivery,55.26
3494,65193,2022-09-10,Damaged,133.0
3495,47623,2025-04-05,Damaged,23.82
3496,66947,2025-02-11,Late Delivery,34.91
3497,28415,2022-03-10,Damaged,8.44
3498,32362,2023-08-05,Wrong Item,31.31
3499,52280,2023-07-23,Late Delivery,86.69
3500,17231,2024-02-01,Wrong Item,68.56
3501,43114,2023-01-07,Quality Issue,20.9
3502,75393,2024-05-27,Damaged,24.31
3503,19510,2023-03-05,Quality Issue,4.86
3504,67970,2022-12-07,Wrong Item,18.93
3505,36751,2024-10-28,Quality Issue,13.2
3506,65735,2024-09-27,Late Delivery,82.99
3507,66519,2022-06-18,Damaged,17.43
3508,54145,2022-09-03,Damaged,164.21
3509,76436,2023-05-08,Late Delivery,8.67
3510,5098,2023-06-26,Wrong Item,29.64
3511,22483,2022-02-21,Changed Mind,58.97
3512,65386,2024-07-21,Wrong Item,67.51
3513,18757,2024-06-17,Changed Mind,30.82
3514,25130,2024-11-04,Late Delivery,38.94
3515,37181,2024-04-27,Quality Issue,57.21
3516,33437,2024-06-19,Quality Issue,21.51
3517,63319,2024-07-09,Quality Issue,16.13
3518,32056,2024-11-27,Damaged,39.68
3519,29765,2026-01-30,Wrong Item,20.5
3520,75825,2022-12-05,Changed Mind,211.85
3521,49795,2022-07-26,Damaged,45.88
3522,31668,2024-04-21,Changed Mind,34.95
3523,55405,2025-05-30,Quality Issue,23.35
3524,76423,2022-01-19,Changed Mind,8.04
3525,73121,2023-03-07,Wrong Item,67.35
3526,23557,2025-02-05,Quality Issue,8.79
3527,75315,2022-05-14,Quality Issue,20.72
3528,4060,2024-04-26,Late Delivery,50.46
3529,75986,2022-08-15,Changed Mind,50.98
3530,35714,2024-11-17,Quality Issue,70.52
3531,21813,2024-06-29,Late Delivery,29.17
3532,24315,2022-06-26,Wrong Item,57.45
3533,53052,2022-07-16,Quality Issue,50.97
3534,48535,2023-08-13,Wrong Item,54.69
3535,29417,2023-08-19,Damaged,23.06
3536,37222,2022-06-20,Changed Mind,75.76
3537,70776,2023-09-05,Quality Issue,59.67
3538,41287,2025-06-23,Late Delivery,113.56
3539,65822,2022-12-02,Late Delivery,48.53
3540,26353,2023-07-03,Quality Issue,25.16
3541,21844,2022-10-20,Wrong Item,42.06
3542,71842,2025-10-03,Damaged,65.45
3543,44592,2024-10-19,Quality Issue,17.42
3544,32628,2022-11-18,Quality Issue,24.11
3545,22037,2023-12-20,Late Delivery,61.14
3546,70238,2025-05-16,Changed Mind,62.83
3547,70374,2025-07-31,Damaged,42.87
3548,57757,2025-01-07,Changed Mind,11.8
3549,28231,2024-05-06,Damaged,15.78
3550,30123,2022-08-14,Changed Mind,26.22
3551,77932,2022-12-12,Damaged,16.37
3552,38647,2025-05-05,Wrong Item,69.84
3553,36430,2023-08-20,Damaged,8.58
3554,61208,2024-07-18,Changed Mind,42.22
3555,23980,2025-12-10,Quality Issue,162.64
3556,30229,2023-09-02,Late Delivery,305.73
3557,63532,2024-08-07,Damaged,83.62
3558,15614,2025-01-13,Quality Issue,73.15
3559,12348,2024-04-21,Wrong Item,50.24
3560,36956,2025-08-03,Quality Issue,21.18
3561,43199,2023-09-20,Quality Issue,99.26
3562,53602,2022-10-14,Late Delivery,49.79
3563,3550,2024-03-21,Quality Issue,10.48
3564,62074,2024-09-06,Changed Mind,54.89
3565,35823,2023-09-19,Wrong Item,24.02
3566,59465,2024-01-14,Wrong Item,10.66
3567,58861,2022-03-21,Quality Issue,9.43
3568,41767,2024-01-27,Wrong Item,105.43
3569,15946,2025-02-04,Wrong Item,8.28
3570,31611,2025-03-06,Changed Mind,15.28
3571,1477,2023-10-15,Quality Issue,86.19
3572,15900,2025-08-06,Late Delivery,54.92
3573,16133,2024-05-05,Changed Mind,16.54
3574,5896,2022-10-27,Quality Issue,92.82
3575,62800,2025-05-15,Damaged,61.81
3576,46200,2025-05-26,Late Delivery,47.72
3577,17473,2024-07-10,Damaged,196.5
3578,4494,2025-02-05,Quality Issue,19.84
3579,16546,2023-10-01,Wrong Item,66.97
3580,61973,2022-02-26,Late Delivery,52.37
3581,19126,2023-07-17,Changed Mind,22.79
3582,10702,2022-05-04,Quality Issue,17.07
3583,29899,2022-11-08,Quality Issue,28.41
3584,11950,2023-07-31,Wrong Item,15.2
3585,46414,2022-12-17,Changed Mind,49.18
3586,37152,2024-08-24,Late Delivery,19.98
3587,72930,2024-09-11,Quality Issue,170.06
3588,7450,2022-03-08,Changed Mind,44.52
3589,32532,2025-05-26,Damaged,22.77
3590,66434,2024-05-28,Wrong Item,26.45
3591,23579,2022-01-28,Damaged,258.41
3592,61415,2025-11-25,Wrong Item,133.54
3593,23556,2024-04-09,Late Delivery,35.24
3594,28967,2025-07-13,Late Delivery,27.2
3595,26081,2023-04-28,Changed Mind,53.18
3596,13041,2022-06-10,Changed Mind,63.21
3597,54880,2024-02-28,Changed Mind,11.57
3598,26544,2025-12-12,Wrong Item,35.82
3599,66130,2022-10-06,Quality Issue,24.25
3600,47828,2023-05-10,Wrong Item,7.03
3601,49817,2023-07-09,Quality Issue,16.09
3602,16202,2024-02-15,Quality Issue,62.65
3603,39581,2022-08-22,Wrong Item,141.83
3604,28527,2022-10-13,Wrong Item,57.97
3605,62559,2025-02-13,Damaged,8.76
3606,50310,2025-05-03,Late Delivery,48.94
3607,12333,2023-03-06,Wrong Item,44.74
3608,24316,2022-12-29,Damaged,144.63
3609,65590,2024-12-21,Late Delivery,30.8
3610,2551,2024-03-14,Quality Issue,79.27
3611,8188,2024-04-18,Damaged,127.97
3612,71839,2022-04-05,Late Delivery,35.42
3613,53264,2024-01-06,Damaged,93.64
3614,21222,2025-10-14,Late Delivery,103.93
3615,5152,2024-07-06,Quality Issue,45.67
3616,41181,2023-07-30,Quality Issue,7.79
3617,45542,2022-10-06,Late Delivery,97.79
3618,66844,2025-03-07,Changed Mind,26.78
3619,78451,2023-11-07,Quality Issue,13.39
3620,2433,2024-10-01,Changed Mind,80.85
3621,76260,2025-11-28,Damaged,13.13
3622,6910,2022-06-20,Quality Issue,54.81
3623,24212,2022-07-15,Changed Mind,37.95
3624,21703,2023-07-28,Quality Issue,7.25
